sample_id,read_id,read_length,gc_content_pct,mean_quality
SAMPLE1_SE,848c827e-029f-47ca-b843-1e457e5c9ac7,2128,61.7481,33.4455
SAMPLE1_SE,d5a8c663-9770-481f-91c4-bfb718150259,1861,38.1515,35.2235
SAMPLE1_SE,1782db5a-3230-4265-b47d-285c6caa36c6,454,50.2203,26.8238
SAMPLE1_SE,06b09119-cc16-4f7d-92ce-5d8768754c72,636,50.7862,26.8255
SAMPLE1_SE,b6768439-5885-412b-ad91-bc5dea9680a3,2931,57.6595,16.0942
SAMPLE1_SE,9db1c062-669d-4cc6-8c6e-f192a65c09a5,2125,55.0588,14.6391
SAMPLE1_SE,fc098cd6-7788-4647-b0ae-c1d6be0903ab,865,62.0809,17.689
SAMPLE1_SE,4367c32c-0f11-4324-8ebc-cf0261564012,834,57.0743,9.5635
SAMPLE1_SE,0635f256-5014-4042-a37a-628c0d81ce38,376,56.6489,10.4362
SAMPLE1_SE,8074b1ca-83f8-4635-9a38-d37e7fa3baee,270,56.6667,14.8148
SAMPLE1_SE,0609f7f4-fbcb-4cc9-bc5f-217ef495171b,207,48.3092,12.4976
SAMPLE1_SE,cd667453-ac71-421d-9e1b-3afd1a6ff063,290,44.1379,17.1931
SAMPLE1_SE,80f9dae5-58a8-403e-a82b-ddd16f81cbc6,248,54.4355,11.5605
SAMPLE1_SE,3443cb75-fe67-4b01-b7d1-2536ba56bb6b,232,54.3103,6.6207
SAMPLE1_SE,bb02e6b0-8309-462b-89bc-f99b74db68e9,487,63.8604,31.2875
SAMPLE1_SE,d828a540-da18-445e-a0e4-9611073faf33,3493,58.8892,19.3238
SAMPLE1_SE,e23c97c8-4f43-4cb8-b24a-76e864cdebbe,749,62.7503,24.3792
SAMPLE1_SE,7e97071b-9caa-4585-8be9-2e8089851630,548,58.2117,22.438
SAMPLE1_SE,c2d44e98-e4fc-4e57-9e58-fa14dd270306,651,54.3779,22.2212
SAMPLE1_SE,b19fdde5-3f1a-44a9-b6ef-e061bcd61789,1181,56.2235,10.4953
SAMPLE1_SE,961b240f-78b4-4ee8-9a39-638fd057ccc4,716,47.7654,6.6453
SAMPLE1_SE,ca164523-0855-4637-a719-a3cf2606f0a3,393,59.7964,22.7506
SAMPLE1_SE,8f5d26ce-8e1b-46c7-bd3f-a9651bf01b1d,704,59.6591,30.8608
SAMPLE1_SE,98f900cb-a496-4f72-b54b-dd5d1dde830c,505,53.8614,6.4733
SAMPLE1_SE,72e96c8b-1650-4a96-a67c-d4fe55f51d81,5742,48.9377,5.2666
SAMPLE1_SE,23acf19c-27a2-420e-8f43-cdf3f58f9cfc,717,60.53,32.855
SAMPLE1_SE,465afc6c-e427-4507-b117-5091c9043693,643,56.7652,10.168
SAMPLE1_SE,ff5aed41-c6f9-480c-af95-b355a4d34f4e,1252,38.099,25.4529
SAMPLE1_SE,bffc9d97-b9b2-4603-bf1c-d3b7e7dccc05,1085,59.6313,28.0544
SAMPLE1_SE,2107e91b-cb1d-46f1-9d5f-8d398ab0ddbf,1033,45.1113,12.332
SAMPLE1_SE,f21e2aeb-a115-4bd3-8a93-414c563ec614,726,50.4132,8.2948
SAMPLE1_SE,72c0b2f1-5cb2-404a-ab62-d7570ece8019,436,47.7064,8.8509
SAMPLE1_SE,15b1de22-2b98-445c-b41c-6668d5cafdb6,262,48.4733,25.4008
SAMPLE1_SE,eb502b34-cc34-4a5a-bbc6-b593e5dbb6c4,246,48.374,13.6626
SAMPLE1_SE,b560121c-940e-40d2-8dd4-e01b154c4a47,252,49.2063,16.5913
SAMPLE1_SE,c638a66d-3abb-473c-b3cb-936cfcfde093,259,50.1931,8.9035
SAMPLE1_SE,3ecc402d-b199-412b-ae32-2eda7835552a,280,45.3571,22.6643
SAMPLE1_SE,00dd2112-12b7-4cb1-bf8d-e1f8f4651ac0,262,65.2672,17.6641
SAMPLE1_SE,01c849a3-fc8e-4f2b-8f3f-eda7f30f2de8,171,44.4444,8.8596
SAMPLE1_SE,354bc69b-2e87-45a6-8424-7770e2eed02b,365,54.7945,20.5918
SAMPLE1_SE,fc6dea18-025b-4aff-a278-b52a86a28eb3,8294,40.0651,18.2997
SAMPLE1_SE,d4771c48-97b6-4a58-ac0a-912278532b96,736,57.337,33.6467
SAMPLE1_SE,58cd1736-3b46-4071-ad44-75934ceec9ba,323,52.322,32.517
SAMPLE1_SE,d00600cc-bbcd-485f-a22c-5cda6be820f6,816,40.6863,32.2022
SAMPLE1_SE,59c478bd-e539-4485-b407-185392866b82,494,55.668,15.4251
SAMPLE1_SE,a47ba3d3-8e39-474c-9012-c796b0e5875e,406,46.0591,20.0148
SAMPLE1_SE,486d74c4-cac6-473d-bdf6-927c2612c428,2338,53.5073,5.1292
SAMPLE1_SE,7d126b73-ae91-465f-9d8d-84a8176748ba,2566,54.7545,21.5398
SAMPLE1_SE,3366a315-3d89-477a-ab7f-7c4a985b37d6,899,50.3893,20.6329
SAMPLE1_SE,6cdcc632-ab53-49c2-9664-24c4b745a550,2042,58.0803,23.7689
SAMPLE1_SE,51c9ae19-6405-4d3c-a9dc-7c56fe11cbd1,290,43.7931,5.0828
SAMPLE1_SE,f94fe334-eb86-4261-8e3d-3d45122929e4,344,51.4535,22.5785
SAMPLE1_SE,01de1a86-90e8-4730-8c3f-b3683ef8a5ec,272,54.4118,12.5956
SAMPLE1_SE,f0779f19-6077-4c50-a3a9-50b918e96f29,287,51.2195,17.4321
SAMPLE1_SE,2b4f2bfb-0b76-41e0-a8fd-0a5d93de56d2,244,52.459,21.9836
SAMPLE1_SE,5db6922e-3f07-45db-98a3-276db4c5eeb5,234,49.1453,18.9573
SAMPLE1_SE,0e210f30-78de-4a7f-910a-d0be1632793e,292,72.9452,19.637
SAMPLE1_SE,0f793bc6-f993-4a03-97a8-6a08a6eb22ad,374,51.0695,10.4545
SAMPLE1_SE,012b8ce3-11e3-4010-9afc-2eb7c07873d7,851,52.7615,8.443
SAMPLE1_SE,063111fc-8374-49e1-a3b8-0f4096c6d2f4,1038,50.0,18.1503
SAMPLE1_SE,58b5e19b-7ce9-4f35-8c7c-07b80df683b0,790,52.2785,6.038
SAMPLE1_SE,27c8fcf6-f7e9-4ac7-875d-f6c7a469b168,568,48.7676,17.5739
SAMPLE1_SE,0ab6de28-aca9-44d5-b04b-717d6fda25f8,420,55.0,26.0786
SAMPLE1_SE,c6838415-b075-4c51-bded-06f859c8db1b,222,55.4054,13.018
SAMPLE1_SE,8d32d914-a04f-449c-b174-b8e77c767875,34243,36.8601,28.4241
SAMPLE1_SE,4904d3e3-6d4b-450b-9a03-30f32ada0785,212,40.566,8.2264
SAMPLE1_SE,f2a9d52b-30b8-49d1-84b0-a7046d27ceb3,417,41.247,21.0288
SAMPLE1_SE,3d582e6f-576b-46a9-bd10-2c6a92492e34,192,50.5208,30.5312
SAMPLE1_SE,bc920f7e-05ef-4599-8ca0-0e49bc128fcd,209,48.8038,17.0861
SAMPLE1_SE,adc85f34-1980-40ca-9ca1-0eda476b2b17,266,51.1278,16.0714
SAMPLE1_SE,7902159f-51e2-478d-952d-faea395896bd,307,38.4365,8.0912
SAMPLE1_SE,93d75f1b-60c8-4cf3-a251-ee51c3677916,663,49.9246,20.8462
SAMPLE1_SE,40e23430-091d-4e90-bc24-e6c647f1f19a,949,59.0095,6.3372
SAMPLE1_SE,7c599983-e0b3-4816-886e-3ff642dc1ee1,712,52.6685,31.0239
SAMPLE1_SE,bb0a0278-ab1b-468a-b5d6-505b0dcfca75,2137,54.0477,27.1488
SAMPLE1_SE,706ca703-cf91-4b08-9d34-33c2c4fd43b8,3464,43.6201,20.808
SAMPLE1_SE,e1c1fdbd-ad2b-475b-a52d-d852ff117e1b,524,48.6641,6.6431
SAMPLE1_SE,03835be3-24e4-47cb-b6b3-a93e90623aa6,692,45.9538,7.4798
SAMPLE1_SE,3e4e4b4b-ef81-4127-a38b-4673cea537d7,257,54.4747,11.7821
SAMPLE1_SE,f75133c0-9e96-4f9e-ac02-106e313b3dd4,1115,56.6816,11.9085
SAMPLE1_SE,ffe0ac15-2675-4d90-b2db-283bc4135369,2877,58.9155,26.098
SAMPLE1_SE,2de9017c-2dc6-4248-aff1-e704b48d1c5b,1643,54.0475,27.2885
SAMPLE1_SE,cf7e33ca-4d63-4227-8ad7-17bfd1c2dac6,1550,65.6129,29.1239
SAMPLE1_SE,e9337921-67bc-4120-8a93-a9f6524ebfa4,573,52.007,19.8726
SAMPLE1_SE,a7beebbb-5e11-4f32-85aa-7cf2f9b11977,559,55.4562,36.3166
SAMPLE1_SE,b1586d62-ce76-4d65-b35f-611b5f8c8907,444,60.5856,26.0856
SAMPLE1_SE,5b98220f-8862-4c0a-9fb6-74f1a33132ea,573,61.2565,4.7295
SAMPLE1_SE,556a06ca-bbd4-4794-815d-ce843812b6ca,231,40.2597,12.658
SAMPLE1_SE,c01f052d-7033-45e1-8b25-d0701c2ce3c9,227,52.8634,16.978
SAMPLE1_SE,57b36093-4861-4da4-b7fd-ae099cad7606,284,63.3803,31.6761
SAMPLE1_SE,3db56bd3-6a64-4749-a06a-4d5acb46c930,211,57.8199,18.9573
SAMPLE1_SE,983c1302-2eb3-4f92-b339-70fa58be17b4,184,64.6739,8.6576
SAMPLE1_SE,d1066bc1-ba78-40bc-b4db-a3e7eeb7bc11,216,49.0741,22.9815
SAMPLE1_SE,50058c67-5c77-4a7c-8b09-4c521023e445,397,58.4383,21.7884
SAMPLE1_SE,7bdc6d68-6ebb-4f01-8e6f-00f746c296df,296,46.2838,26.2432
SAMPLE1_SE,63cf1044-a73c-4e49-b054-13f99e00254d,624,57.8526,11.4872
SAMPLE1_SE,8e67c33f-c565-4a6d-b4f3-2f7a6be360b7,594,55.5556,9.665
SAMPLE1_SE,7d78f66b-b32f-4161-8c0d-5e1479af8994,465,52.6882,14.828
SAMPLE1_SE,fa68d1b4-523f-47c0-9511-c7d45746a61c,459,51.8519,8.756
SAMPLE1_SE,622a8efc-c02a-46d4-b16d-ea61c0c61672,1891,57.2184,24.8102
SAMPLE1_SE,434a60a0-c20e-4547-9aa6-2b5af6b30fe3,677,47.5628,27.9468
SAMPLE1_SE,71c74595-daf0-46c7-b5e4-92cf6b82a130,257,50.5837,5.2218
SAMPLE1_SE,699e0d2f-bee8-4e5e-a231-3e5934be0ac4,340,45.5882,17.7971
SAMPLE1_SE,bf24019e-6a47-485e-8613-2e6128549ac5,347,53.3141,18.5821
SAMPLE1_SE,b1952b65-a284-4bdd-ac90-31da6f885977,256,50.7812,13.8086
SAMPLE1_SE,ba28e226-3caa-4469-84de-adae2d775e40,408,47.549,22.3137
SAMPLE1_SE,fa9d4f5c-512e-4d70-8078-b9dc6783e4a7,269,47.2119,10.6468
SAMPLE1_SE,186d4114-f99b-41c8-8ab9-428956f73843,386,46.3731,30.715
SAMPLE1_SE,c732217a-71c2-4bdf-ad5f-654341c2fb6e,554,63.1769,29.6065
SAMPLE1_SE,45215af2-fc91-46e1-9dd3-79c4b6e4d2db,1638,56.8376,30.5348
SAMPLE1_SE,f137c204-4f4f-45b4-88e9-2c3b53b40eac,439,55.1253,13.1025
SAMPLE1_SE,606cd72b-196a-45e0-9cab-876a5bc41801,666,63.0631,14.6862
SAMPLE1_SE,ed4a6cbf-0ef1-4294-a42f-fe3657860201,1751,62.3644,34.7818
SAMPLE1_SE,85d0814f-c823-45a7-972d-bf954eff40ba,510,49.4118,6.998
SAMPLE1_SE,f74fe61a-a346-4906-8d73-2bc377742fa9,782,57.4169,14.5908
SAMPLE1_SE,48a97976-5fb5-4a23-92cb-809ac0021401,985,62.9442,18.1645
SAMPLE1_SE,2203df27-668e-4bb2-92ad-fa125896d17f,2064,57.655,16.3731
SAMPLE1_SE,4e19e529-ba73-412b-940a-d1aec80a3b25,1062,63.0885,11.1177
SAMPLE1_SE,3dd3d25f-dfd4-472e-8aec-7a7c4c7b705c,1324,61.1027,28.6465
SAMPLE1_SE,bffdf2b0-7808-47c9-a7c2-78e175036eb6,1362,56.975,17.3803
SAMPLE1_SE,dde8966e-a243-4d7c-8e02-8dfa8eb2c068,1971,55.7078,28.6575
SAMPLE1_SE,ae4fa3be-e13a-43ba-8bd7-8c9ab82cc8fd,3090,58.0259,30.277
SAMPLE1_SE,5f5d992a-e4f3-4410-95ab-043b4f7b9bb3,326,48.4663,6.7178
SAMPLE1_SE,440b740d-432d-4fba-8b20-605fedb91c6b,456,43.8596,15.0702
SAMPLE1_SE,a8dd9089-87b6-4da1-a619-97e92bcd240c,335,51.3433,22.6836
SAMPLE1_SE,6b3131db-bec6-43ec-833d-71f84ef2474d,347,57.6369,8.6599
SAMPLE1_SE,14ab1939-3775-49f2-bdbf-2f5aa837ca10,228,61.4035,22.7149
SAMPLE1_SE,98ff90a3-c604-44cf-b827-0685e5364f56,254,53.1496,14.1339
SAMPLE1_SE,81881454-dffd-4d54-9cda-63cde1a15c34,425,48.4706,14.3788
SAMPLE1_SE,a5f31c86-4a55-4af6-bd81-985a6c2fd95b,1407,58.3511,23.6318
SAMPLE1_SE,cf2f68cb-9319-4662-b708-338f7ae4d19b,814,58.231,15.7752
SAMPLE1_SE,1551cd49-95fb-4f26-8890-daa71867ac0f,643,61.2753,31.2317
SAMPLE1_SE,2b5ca3a7-fca4-40e5-8599-46674cf9aa7d,437,56.2929,19.8421
SAMPLE1_SE,2e3052ff-16c9-46a0-a312-6d6b11900067,203,50.7389,15.2709
SAMPLE1_SE,59aae949-7008-49e1-ae7f-795d6a3cb1bb,191,58.1152,30.6283
SAMPLE1_SE,21a5822d-8fab-4c4a-9193-dfb2479d250a,284,55.9859,18.5035
SAMPLE1_SE,c03ef01f-3068-47a3-b2b7-33d084c435f2,438,45.8904,21.6233
SAMPLE1_SE,d6ec9e11-9eaf-4200-b571-909798c5fb12,211,66.8246,6.9668
SAMPLE1_SE,f2ebea56-876b-476a-bb71-27506e020b0b,421,56.2945,23.6722
SAMPLE1_SE,a45ff012-9e0b-4d02-8261-3812d7046842,1118,61.449,19.1592
SAMPLE1_SE,dce5328f-08b6-4afe-9fea-ffa1f23ccf53,938,49.0405,11.6333
SAMPLE1_SE,737c94fb-f2c3-4cb0-b6e5-59cdff9a3857,1866,49.4105,9.2122
SAMPLE1_SE,939a9f86-4b49-4780-9256-39da8c1c0328,401,63.591,15.5561
SAMPLE1_SE,2d03793e-bf3f-4706-a660-be3b102834e7,390,54.1026,5.3846
SAMPLE1_SE,35c687df-71a4-43ce-a9d8-2449324ebbac,724,55.3867,14.8812
SAMPLE1_SE,85774206-09b0-4256-b556-e9a79ee94ec0,467,64.0257,20.3576
SAMPLE1_SE,79e37c01-fe92-4ce0-abc2-a7cbb60b0bc0,888,56.1937,16.518
SAMPLE1_SE,6b5469b5-f7d5-46dc-95b4-420dac97c656,1489,48.4218,23.8207
SAMPLE1_SE,ec053006-973b-435f-b5a1-f095c40e756e,472,53.6017,7.5424
SAMPLE1_SE,28f75ae2-d583-470e-875f-61d56ea633d7,702,59.4017,17.8632
SAMPLE1_SE,a177e360-e984-46f7-9c7d-90d1740b76dd,471,49.2569,29.8429
SAMPLE1_SE,de720f7a-b3fb-489e-85ba-d03b0ccc3c48,921,50.1629,30.6319
SAMPLE1_SE,6a5dd421-7b5e-4acf-ae1e-82982f639fdd,5619,34.3833,21.9117
SAMPLE1_SE,10d24a29-704c-49d0-b75a-c4898e2a51a8,510,63.3333,14.8804
SAMPLE1_SE,2a094dc4-f5c1-4f7a-ad02-08a6a54c7106,688,54.3605,9.734
SAMPLE1_SE,dac48f92-8317-419a-8f48-bbcd0af72db2,719,46.5925,12.4896
SAMPLE1_SE,3419fc79-393c-4d16-9377-842cd159438e,433,56.8129,22.7367
SAMPLE1_SE,14614132-65dc-49b0-a4ff-5704dd3d3041,968,48.5537,28.281
SAMPLE1_SE,1d4efd45-17c2-4afc-9753-9ebb949a0ad3,1351,57.2909,28.6543
SAMPLE1_SE,0b2e9a14-35f1-40d4-87f5-e82379cb6895,5042,56.5054,30.7991
SAMPLE1_SE,c41da7c3-b5b9-40b5-a46a-cfd33798ab81,516,47.6744,23.1415
SAMPLE1_SE,ecdac653-1457-43e3-8b02-5bb29fb474c8,1645,56.535,28.7964
SAMPLE1_SE,de2a027f-69b9-4927-a06f-c14bcf4095b1,1912,47.6464,33.2123
SAMPLE1_SE,6033889c-d938-4bda-91ba-2884a6828039,245,52.6531,28.951
SAMPLE1_SE,82e9bff1-a7b5-476a-9595-09ead19040e3,267,61.7978,17.397
SAMPLE1_SE,83510e7c-403f-4126-bb38-ea227d2dc3f9,249,48.996,26.8835
SAMPLE1_SE,f497313d-3cfc-464b-add9-03c97ca3d42f,391,41.4322,25.11
SAMPLE1_SE,0506df3d-e8ae-48e3-8e6b-b1fc82dc40da,252,49.2063,6.8968
SAMPLE1_SE,175b45d4-fe3f-4298-93e5-0ee6f5a67edb,275,62.5455,17.0764
SAMPLE1_SE,67bc9b7e-7ccb-428b-9b92-043a572d3e9f,327,59.633,11.1101
SAMPLE1_SE,b9872c18-d50e-4da3-aeee-dbeffeec359f,370,48.6486,7.8351
SAMPLE1_SE,7ff2834f-ac5b-495f-b0af-24414d1e243c,277,52.3466,12.556
SAMPLE1_SE,7c76a0f6-7115-4c4f-b78d-5d32db1f6c37,2710,54.3542,12.9362
SAMPLE1_SE,5f90ca55-8a9b-4879-b730-082bc4626c65,588,63.6054,22.7976
SAMPLE1_SE,458eb40e-ab3d-4f0e-983c-70c7a34987e8,1268,48.9748,13.1246
SAMPLE1_SE,09866cd4-0511-4cc3-afdc-a6e468c9f77a,1485,42.963,6.6047
SAMPLE1_SE,a3ede381-d56c-4657-a289-071027bd628a,2085,56.4988,19.4475
SAMPLE1_SE,1094270f-251b-475b-8d7c-44980293184c,3514,58.395,30.3108
SAMPLE1_SE,f4ebe984-7a0d-48cf-9bf6-8eee4da5b50b,215,63.2558,14.014
SAMPLE1_SE,dcf1e54a-3236-4c68-957e-24e31eea108f,382,42.6702,8.9241
SAMPLE1_SE,17a1a09e-3c0d-49cf-9225-0b17a5e840bc,357,43.6975,14.8487
SAMPLE1_SE,2aea605d-f1fc-4671-842d-26ad6148eeb5,170,57.0588,11.3941
SAMPLE1_SE,3dcf3b1e-5172-4c7b-a4c2-fcc95b6696a2,242,50.0,23.3388
SAMPLE1_SE,1d3e20f8-ac89-4105-9f73-617b243d09e5,737,48.8467,21.4179
SAMPLE1_SE,aa19c506-6d34-4cc0-a72e-e40e467d8652,439,47.1526,19.246
SAMPLE1_SE,380ee10f-dacc-4d81-bc45-37757b4eecbd,1122,52.7629,17.1809
SAMPLE1_SE,a8d73f03-8476-48ad-aebb-dedfaa5ca3c6,560,53.0357,16.3607
SAMPLE1_SE,2d02d44e-5cf2-4f39-a7fa-f1b58904940a,2315,52.311,28.1654
SAMPLE1_SE,5ad29fe9-5d77-4549-81ee-d71717c4122b,1025,59.4146,11.3151
SAMPLE1_SE,bbc3c17e-51dd-4683-a3bf-dcd719f9b466,918,64.8148,15.7941
SAMPLE1_SE,322d15fc-bd19-4e73-a548-fa97725b73dd,494,66.5992,33.168
SAMPLE1_SE,f49f29ee-77a9-4004-bb53-04c2d4729467,1194,55.1926,27.0117
SAMPLE1_SE,0f2c18d0-684d-4c04-9f1e-77fce69b2166,680,42.7941,12.4132
SAMPLE1_SE,cd33e25d-1857-45ec-a029-b27844dd4a82,669,52.3169,33.8969
SAMPLE1_SE,878ed4f0-ad68-4190-be72-ddd9ab852356,321,58.567,8.3084
SAMPLE1_SE,a5d77704-a89b-407c-b1d9-4850dcaa4f75,800,55.0,10.6562
SAMPLE1_SE,9d226f13-aa93-4b62-887a-abc1a9ca3bf2,972,51.1317,5.8189
SAMPLE1_SE,0ea73007-c687-4b0b-ae46-d7039d279d47,1361,63.0419,14.3248
SAMPLE1_SE,374735e0-ac79-47b2-815f-763fb40eaeba,2332,55.7461,18.7804
SAMPLE1_SE,73b089ad-e416-434b-90ea-6d7362b8c097,420,43.3333,28.9286
SAMPLE1_SE,6d21f0c5-c89c-4829-8d33-5f803d3c2cd6,646,56.192,8.6811
SAMPLE1_SE,fc7134c4-6417-4f97-8b26-0cf3111cbf20,1810,57.6796,29.8541
SAMPLE1_SE,30952b2f-6d05-4d51-906d-4d59f16de195,765,55.6863,19.4092
SAMPLE1_SE,64c18182-abc7-41fd-a713-d3f87236c1df,436,57.7982,9.7271
SAMPLE1_SE,21c3b48f-202e-4888-9500-72183c25047e,1087,33.6707,8.4554
SAMPLE1_SE,95986f7b-b051-4e9e-af42-2f9710efc6f8,434,54.3779,9.3226
SAMPLE1_SE,e71ac4a1-8c6f-4fd0-9c14-a1e7b3a737d8,717,59.5537,18.9596
SAMPLE1_SE,877ebe72-cbc0-4896-8031-bb77443b5745,1659,61.1212,16.4828
SAMPLE1_SE,edf227ff-2c3f-4656-913b-84922b8e034c,1499,62.3082,31.6458
SAMPLE1_SE,3cd6a683-2a19-4566-88ce-dfd90042d804,211,62.0853,14.2275
SAMPLE1_SE,6e80508c-555c-4a05-98b0-b0a9ba70da18,317,48.8959,18.9716
SAMPLE1_SE,3cd76604-2b59-4ed5-88e0-ee9c6b85b931,253,53.7549,28.9407
SAMPLE1_SE,6526c4c6-38f2-4624-aa51-7eed9501f88e,184,59.7826,18.2228
SAMPLE1_SE,65405d3b-3c22-4dba-bf98-27caa5d7dd84,244,54.0984,7.4221
SAMPLE1_SE,481cb7fb-88ae-4516-8624-7dbce762175a,252,59.127,20.2976
SAMPLE1_SE,2a641dd1-d0cd-4905-9ab5-ca9ef4d64887,224,59.8214,26.2455
SAMPLE1_SE,996b240a-618c-45f6-9d7f-1dbb554660ef,229,43.6681,17.6943
SAMPLE1_SE,c1a95d43-b041-4359-a026-0fadd19fa622,288,55.5556,6.1667
SAMPLE1_SE,ccc2c7c8-b0a1-49d4-9e5b-ed130cc6c1ef,1269,56.186,9.6178
SAMPLE1_SE,4020dc35-69ea-462a-94da-1b112a60ab1c,697,44.7633,6.3199
SAMPLE1_SE,3bd6251d-e6cc-4b5f-ba32-26023f452d0f,742,51.752,10.031
SAMPLE1_SE,6eb0376c-e379-4447-9f81-00709730cefd,4461,56.0861,30.4234
SAMPLE1_SE,e4323a54-490e-4286-9812-d731bfb8408b,203,54.6798,14.1133
SAMPLE1_SE,d455ca6d-9b3f-44ce-934b-c88594333404,258,59.3023,25.5116
SAMPLE1_SE,b88c35bf-bb28-46e1-ad57-6a0773c03fbe,348,53.1609,12.2874
SAMPLE1_SE,48ab1dc3-4e70-49b0-97f2-968bc39dc85a,277,59.9278,7.5054
SAMPLE1_SE,e1c08f07-9ef1-43d1-90a6-21287811f271,668,49.4012,5.9431
SAMPLE1_SE,b3863898-a7f8-4fb9-919a-93792258edb5,3305,53.0711,30.521
SAMPLE1_SE,d6374c4b-2964-4eab-a42b-a88ee6af117c,938,46.4819,27.4467
SAMPLE1_SE,87d78fcd-851b-4f8a-8cfb-89846cd5ee23,1078,59.9258,17.9518
SAMPLE1_SE,ac51cc71-569d-4e8e-bc4e-a5b0be5e1ab8,1248,49.7596,6.7732
SAMPLE1_SE,0b431e4d-af26-4095-8648-5ed623ed15e7,843,55.0415,21.6762
SAMPLE1_SE,964e1cec-60b4-4d21-9942-0e8b0acfcd69,876,56.8493,20.726
SAMPLE1_SE,a1535607-8be6-4135-affa-a4b9b2005627,2176,38.557,30.4205
SAMPLE1_SE,ba12e953-be3d-4f92-b8df-8a06db529d04,468,60.4701,17.344
SAMPLE1_SE,e1b004a3-4ae4-4e6d-9d0d-c37a88b6f5cd,429,49.4172,7.0653
SAMPLE1_SE,d69b5a97-68e6-43c5-a257-a723b0c2be96,8026,50.5482,13.4259
SAMPLE1_SE,d745498e-f70e-4899-8680-f949bc1bd610,1069,54.9111,26.9476
SAMPLE1_SE,682ac03c-86f2-4615-bbae-08ccfa308759,752,42.5532,6.6463
SAMPLE1_SE,b55c9314-6e88-4bb6-bbed-7948da1c490d,4575,52.6995,7.7635
SAMPLE1_SE,551ea3ff-4122-467a-824d-1ac6e4c50393,943,66.0657,29.8081
SAMPLE1_SE,210e4fde-f192-4fde-947a-e2b5b654ad24,806,50.9926,25.361
SAMPLE1_SE,8bd917a4-2077-4844-8a2d-6a9f2554d66f,1848,58.7121,18.5422
SAMPLE1_SE,a4027657-0dca-4cf5-88f9-098535f40a35,772,52.8497,8.5803
SAMPLE1_SE,27f572a2-6f66-419d-bb6a-0abd38d48fee,514,54.6693,21.7568
SAMPLE1_SE,acc2e019-ee4b-4028-bef6-fa05839cfe13,2314,58.9455,27.592
SAMPLE1_SE,493c5353-3eb4-4a33-8432-2123e8169b23,934,57.3876,25.0364
SAMPLE1_SE,9eaa9b2b-b521-4026-afe7-ad88c313dbea,1245,58.1526,11.1566
SAMPLE1_SE,33773277-3fc6-4ebf-9abf-f46657baad4f,5362,47.2958,24.1533
SAMPLE1_SE,a4dded75-cb81-4a60-adf9-5b4266e9d10a,287,48.4321,7.2822
SAMPLE1_SE,e9232343-614a-4503-b158-d3ac07aec497,378,53.7037,16.1534
SAMPLE1_SE,a4069ba6-120e-44dd-85ba-cd382a5f4629,358,55.8659,11.1257
SAMPLE1_SE,0c035f9b-4a88-4e68-bffc-26e1ec02d7bb,221,48.4163,18.7964
SAMPLE1_SE,f5b0f227-d30b-4d37-8c61-bcb4159e1444,223,44.843,29.8565
SAMPLE1_SE,7a2b2298-05ac-4cf0-b9f9-4bca4933471d,478,51.8828,17.0711
SAMPLE1_SE,d47d40e2-a7d9-41f3-b399-644aa05e38ae,382,48.9529,24.0445
SAMPLE1_SE,48275439-b4f8-48bb-957d-88a2059cf1ab,454,57.9295,24.0264
SAMPLE1_SE,37cd9c78-f087-44e7-9cf3-98569da4b74e,277,48.7365,22.4116
SAMPLE1_SE,c11074e0-bb80-4634-ac18-417133c38f8c,207,48.7923,23.3671
SAMPLE1_SE,3bdbaf6e-0bca-44ec-9bd4-6bacdce92562,154,44.8052,33.0844
SAMPLE1_SE,59aa9fbd-95f9-4024-9793-6043af7e5660,195,49.7436,20.1179
SAMPLE1_SE,0f28e3b9-de99-4f61-863c-1c22ca363999,1800,52.7222,31.2172
SAMPLE1_SE,f4f454c9-4c0a-401b-a852-a013fb347df0,991,54.5913,19.334
SAMPLE1_SE,6c49b829-b922-4e44-a706-11c380537ea0,207,63.285,24.8599
SAMPLE1_SE,083b72bb-11d8-4d16-8a4b-ebdb1791d0c6,273,47.619,9.4432
SAMPLE1_SE,47bff626-9898-47cd-8439-520728e63a7f,347,39.7695,15.1009
SAMPLE1_SE,9ea0c9a4-7b38-4a2a-a332-dd9e9f570af6,266,45.1128,20.6466
SAMPLE1_SE,a2abe89c-5cdb-4c6c-b6fd-dc6ee31fe5dd,676,39.645,7.4571
SAMPLE1_SE,364148df-e3d7-4ffd-8509-c0b67a01f782,763,37.6147,8.6789
SAMPLE1_SE,0c137a18-0c20-4ba9-98f9-b57b75fa277e,520,45.9615,27.7173
SAMPLE1_SE,02298b5c-e743-4cd8-a2ab-9dd9e064d3ff,512,57.2266,15.6523
SAMPLE1_SE,25b16fdd-3b4a-463a-b66f-766dd1a0e050,1636,60.8802,10.2372
SAMPLE1_SE,e6115106-1977-4151-87d8-c47aafdcad97,371,50.6739,27.5229
SAMPLE1_SE,ab27c8fc-94df-4fc2-9fea-50599f21927b,571,63.2224,12.7741
SAMPLE1_SE,0d38aacc-f507-4489-8106-808b713923d9,3553,54.9676,18.286
SAMPLE1_SE,515fb060-87d5-4441-b688-938c509bd0da,420,48.5714,14.6333
SAMPLE1_SE,f8ee2539-a731-4256-856d-ff684791b765,1280,53.2812,20.7359
SAMPLE1_SE,5d06d927-b185-405e-a836-d4c19c24423d,3256,55.4054,15.2156
